VENDEDOR,CLIENTE,PRODUTO,QUANTIDADE,UNIDADE_MEDIDA_NF,PREÇO_NF,DATA_NF,CRP_AJUSTADO,VLR_PRECO_LISTA,VLR_CONTRIBUICAO
328,33925,90,964,KGS,"3,042",9/12/2009,"1,28","3,25",  1.694 
318,12098,159,219,KGS,"12,766",6/7/2010,"5,29","13,53",  1.638 
389,32319,60,543,KGS,"8,944",3/9/2009,"4,36","9,48",  2.487 
324,28995,149,876,KGS,"4,641",4/20/2009,"2,17","4,20",  2.161 
324,30939,102,306,KGS,"7,579",5/17/2009,"2,87","7,64",  1.442 
344,14070,12,1402,KGS,"5,603",8/30/2009,"2,95","6,65",  3.722 
344,14070,12,1402,KGS,"5,421",3/4/2010,"2,84","6,44",  3.617 
326,24703,261,175,KGS,"19,799",5/4/2009,"8,86","21,02",  1.914 
326,32809,102,525,KGS,"5,681",4/10/2010,"2,41","6,62",  1.716 
389,23422,3,1402,KGS,"3,952",11/26/2009,"1,98","4,48",  2.770 
335,25146,60,271,KGS,"9,867",8/24/2009,"4,00","9,50",  1.589 
326,32387,9,175,KGS,"10,036",7/4/2009,"3,11","9,18",  1.212 
425,22661,6,350,KGS,"11,011",8/28/2010,"5,08","13,94",  2.075 
324,11964,90,4032,KGS,"2,418",2/2/2009,"1,30","3,29",  4.503 
324,11964,90,4032,KGS,"2,418",2/23/2009,"1,30","3,27",  4.503 
324,11964,90,4032,KGS,"2,418",3/15/2009,"1,30","3,27",  4.503 
344,37372,779,476,KGS,"5,525",1/29/2010,"2,22","5,69",  1.572 
326,22942,4,175,KGS,"11,96",8/1/2009,"4,24","8,55",  1.351 
326,23360,133,262,KGS,"8,619",10/8/2010,"3,20","9,45",  1.419 
328,21130,194,175,KGS,"10,296",10/30/2009,"3,26","8,94",  1.231 
328,17411,9,525,KGS,"5,967",1/24/2009,"2,58","7,01",  1.779 
344,33018,779,476,KGS,"6,006",3/7/2010,"2,50","6,88",  1.667 
402,23390,1450,43,KGS,"100,867",10/1/2010,"47,94","128,26",  2.276 
344,36755,2,664,KGS,"4,797",2/8/2009,"2,08","4,68",  1.802 
328,36899,104,350,KGS,"12,363",12/10/2009,"5,87","14,10",  2.272 
324,31382,9,87,KGS,"14,872",7/3/2009,"3,11","9,95",  1.023 
328,21130,194,175,KGS,"10,322",10/17/2009,"3,27","8,97",  1.234 
401,36523,6,350,KGS,"9,971",5/9/2009,"4,46","10,60",  1.928 
324,34192,94,3,KGS,"654,732",4/3/2009,"221,60","729,70",  1.299 
318,31770,873,131,KGS,"15,691",5/28/2010,"5,48","10,52",  1.337 
344,14070,12,1402,KGS,"5,551",10/10/2009,"2,92","6,58",  3.695 
335,25146,60,271,KGS,"10,192",6/29/2009,"4,18","9,45",  1.628 
335,12453,254,376,KGS,"10,998",5/22/2009,"5,16","12,67",  2.194 
324,28921,149,1139,KGS,"5,577",9/2/2010,"2,85","5,49",  3.107 
326,21740,3,1823,KGS,"3,874",1/29/2010,"2,01","4,32",  3.399 
389,24721,873,175,KGS,"14,027",5/22/2010,"5,44","10,44",  1.502 
318,7888,184,175,KGS,"16,016",4/1/2010,"6,61","15,89",  1.646 
371,31391,411,350,KGS,"43,758",8/27/2010,"24,34","50,41",  6.798 
417,9119,681,350,LT,"8,801",6/11/2010,"3,77","8,92",  1.760 
326,11586,235,131,KGS,"23,816",10/29/2009,"10,25","26,25",  1.777 
389,18877,135,876,KGS,"4,875",1/9/2009,"2,31","6,09",  2.251 
344,28355,60,1037,KGS,"6,071",10/9/2009,"3,10","6,99",  3.085 
371,27083,14,859,KGS,"4,069",3/14/2009,"1,82","4,22",  1.932 
326,10706,69,350,KGS,"9,477",1/9/2009,"4,17","9,85",  1.858 
371,23715,1486,1753,KGS,"4,524",2/8/2010,"2,38","5,38",  3.758 
344,11948,90,7906,KGS,"2,08",8/8/2010,"1,16","2,95",  7.264 
328,16536,36,43,KGS,"30,03",3/30/2009,"6,19","14,74",  1.025 
318,12098,1136,403,KGS,"11,713",5/28/2009,"5,67","13,06",  2.437 
326,23418,223,2629,KGS,"4,589",6/27/2009,"2,51","5,51",  5.461 
377,487,35,350,KGS,"9,061",1/20/2009,"3,92","8,28",  1.799 
326,21439,90,1349,KGS,"2,47",12/12/2009,"1,09","2,90",  1.866 
344,9922,2,262,KGS,"10,413",6/6/2009,"4,24","9,57",  1.617 
402,23390,1492,876,KGS,"3,744",8/17/2009,"1,64","4,45",  1.844 
402,23390,1492,876,KGS,"3,744",5/7/2010,"1,64","4,45",  1.844 
328,16947,36,219,KGS,"15,509",6/1/2009,"6,87","14,49",  1.892 
324,21647,235,43,KGS,"36,309",5/6/2010,"9,87","29,14",  1.137 
318,7888,184,175,KGS,"16,159",1/8/2010,"6,68","16,03",  1.659 
328,39126,224,262,KGS,"14,69",10/14/2010,"6,75","17,27",  2.080 
389,27239,37,403,KGS,"12,545",1/21/2010,"6,15","13,50",  2.576 
344,37716,95,394,KGS,"6,097",9/10/2009,"2,33","6,39",  1.484 
328,8904,16,131,KGS,"10,231",6/26/2009,"2,24","6,01",  1.047 
324,15757,3,1753,KGS,"3,952",4/19/2010,"2,04","4,63",  3.348 
411,25315,223,1753,KGS,"4,498",12/14/2009,"2,36","5,35",  3.742 
324,26816,149,262,KGS,"7,202",4/16/2010,"2,35","5,55",  1.272 
328,21130,194,175,KGS,"10,4",11/12/2009,"3,29","9,04",  1.245 
328,8732,2,525,KGS,"8,619",5/6/2010,"4,13","9,05",  2.359 
318,11732,411,131,KGS,"41,327",7/3/2009,"20,52","42,51",  2.725 
335,12978,1369,306,KGS,"9,295",8/3/2009,"3,85","11,35",  1.667 
389,32319,60,543,KGS,"8,372",2/14/2009,"4,01","8,71",  2.368 
402,23390,1447,350,KGS,"10,699",7/4/2010,"4,88","13,87",  2.038 
430,34507,254,376,KGS,"11,583",7/25/2010,"5,49","13,66",  2.290 
328,31628,193,262,KGS,"8,138",3/9/2009,"2,89","7,34",  1.375 
328,13374,104,350,KGS,"10,66",2/8/2009,"4,85","11,53",  2.033 
328,13374,104,350,KGS,"10,66",2/13/2009,"4,85","11,53",  2.033 
328,26083,261,350,KGS,"15,171",2/8/2009,"7,50","17,85",  2.684 
324,25090,60,543,KGS,"8,866",6/5/2009,"4,30","9,42",  2.480 
326,7690,159,262,KGS,"11,7",3/11/2010,"4,98","12,76",  1.760 
344,28123,121,315,KGS,"7,475",6/28/2010,"2,82","7,81",  1.467 
413,18351,102,350,KGS,"7,319",1/8/2010,"2,88","8,32",  1.553 
326,4245,95,701,KGS,"5,226",5/31/2009,"2,36","6,92",  2.007 
417,19035,345,43,KGS,"49,426",5/23/2010,"17,48","54,33",  1.374 
326,29164,121,525,KGS,"7,41",2/6/2010,"3,41","7,95",  2.100 
371,25905,263,87,KGS,"23,868",9/10/2009,"8,31","21,28",  1.354 
413,18232,102,876,KGS,"5,07",2/22/2010,"2,41","6,19",  2.328 
402,23390,1440,876,KGS,"3,25",6/25/2009,"1,34","3,73",  1.671 
402,23390,1440,876,KGS,"3,25",1/11/2010,"1,34","3,73",  1.671 
402,23390,1440,876,KGS,"3,25",2/4/2010,"1,34","3,73",  1.671 
402,23390,1440,876,KGS,"3,25",3/1/2010,"1,34","3,73",  1.671 
402,23390,1458,350,KGS,"11,999",2/17/2009,"5,63","14,77",  2.228 
425,14453,87,1753,KGS,"15,912",8/9/2010,"9,08","19,89",  11.985 
344,5690,149,525,KGS,"6,448",11/22/2009,"2,84","6,08",  1.894 
319,20875,11,175,KGS,"25,324",10/17/2009,"12,04","29,92",  2.325 
318,17374,969,701,KGS,"11,713",3/1/2010,"6,18","14,39",  3.881 
344,14070,12,1402,KGS,"5,759",12/3/2009,"3,03","6,84",  3.825 
344,14070,12,1402,KGS,"5,577",1/10/2010,"2,92","6,62",  3.720 
402,23390,266,631,KGS,"3,939",10/2/2009,"1,52","4,99",  1.524 
402,23390,266,631,KGS,"3,939",10/2/2009,"1,52","4,99",  1.524 
344,27552,102,525,KGS,"5,85",3/6/2009,"2,49","6,31",  1.766 
344,39073,104,350,KGS,"13,481",9/19/2010,"6,50","15,59",  2.444 
389,35175,1349,175,KGS,"19,474",9/26/2010,"8,59","21,99",  1.905 
324,37154,123,333,KGS,"8,567",5/3/2009,"3,53","9,61",  1.676 
389,4507,135,265,KGS,"7,631",2/19/2010,"2,59","6,23",  1.335 
443,39098,1124,175,KGS,"25,363",10/17/2010,"12,05","28,93",  2.330 
443,22661,12,911,KGS,"6,188",10/11/2010,"3,09","6,96",  2.824 
430,30211,135,438,KGS,"6,305",8/26/2010,"2,56","6,36",  1.640 
430,30211,135,438,KGS,"6,305",8/29/2010,"2,56","6,36",  1.640 
430,34507,254,376,KGS,"11,583",7/24/2010,"5,48","13,60",  2.296 
328,21130,194,175,KGS,"10,569",11/21/2009,"3,34","9,17",  1.264 
377,22661,87,87,KGS,"24,7",2/15/2009,"8,75","20,19",  1.388 
389,27608,345,43,KGS,"44,915",10/18/2009,"14,72","53,77",  1.299 
324,30939,102,306,KGS,"7,696",10/25/2009,"2,88","8,31",  1.473 
389,25584,509,43,KGS,"102,947",2/14/2010,"48,85","111,61",  2.326 
326,10706,69,350,KGS,"9,659",6/5/2010,"4,24","9,51",  1.896 
409,28007,235,175,KGS,"19,136",4/13/2009,"8,38","22,95",  1.883 
328,34674,90,578,KGS,"3,835",11/21/2009,"1,38","3,50",  1.417 
328,34674,90,578,KGS,"3,835",11/27/2009,"1,38","3,50",  1.417 
328,18713,224,306,KGS,"15,444",10/4/2009,"7,44","20,38",  2.450 
344,36484,132,262,KGS,"8,229",11/9/2009,"2,92","6,94",  1.392 
401,24580,1288,43,KGS,"85,787",2/1/2010,"38,73","94,38",  2.023 
318,28385,779,2384,KGS,"3,874",1/20/2009,"2,07","4,75",  4.308 
401,28406,224,175,KGS,"15,041",3/21/2009,"5,96","16,17",  1.589 
328,37280,94,1,KGS,"1277,159",2/28/2010,"246,25","1286,00",  1.031 
326,22942,4,175,KGS,"12,077",9/3/2009,"4,22","8,09",  1.376 
328,13374,90,2209,KGS,"2,587",3/12/2009,"1,29","3,56",  2.859 
344,24455,159,262,KGS,"10,66",3/21/2009,"4,34","10,98",  1.656 
318,4591,29,394,KGS,"12,571",6/1/2009,"6,11","11,88",  2.545 
319,22977,1124,569,KGS,"17,654",8/21/2009,"9,50","22,15",  4.642 
389,10788,235,87,KGS,"30,329",9/5/2010,"12,02","34,48",  1.593 
425,18351,102,350,KGS,"7,345",4/2/2010,"2,87","8,27",  1.565 
385,12978,1369,350,KGS,"9,152",4/2/2010,"3,94","12,58",  1.825 
443,39098,1124,175,KGS,"25,584",10/14/2010,"12,16","29,17",  2.350 
389,10788,1284,219,KGS,"43,888",3/19/2010,"23,50","48,69",  4.464 
326,7690,104,350,KGS,"11,505",3/9/2009,"5,32","12,64",  2.165 
344,38669,60,271,KGS,"9,997",5/22/2010,"4,01","9,05",  1.622 
402,23390,1443,1051,KGS,"2,99",10/1/2009,"1,28","3,39",  1.801 
427,8289,54,1946,KGS,"15,717",7/8/2010,"8,98","19,31",  13.101 
326,19562,2,332,KGS,"8,645",2/14/2010,"3,56","8,04",  1.689 
402,23390,1446,701,KGS,"3,848",3/6/2010,"1,54","4,58",  1.618 
324,34435,102,350,KGS,"7,826",2/9/2009,"3,15","7,87",  1.635 
318,20293,1128,2904,LT,"5,785",9/20/2010,"3,23","6,69",  7.425 
324,30939,102,306,KGS,"7,761",8/2/2009,"2,91","8,38",  1.485 
324,12748,193,350,KGS,"8,892",5/22/2010,"3,78","8,97",  1.789 
344,36484,132,262,KGS,"8,294",11/12/2009,"2,94","6,98",  1.403 
328,14235,2,110,KGS,"15,145",8/2/2009,"4,29","10,30",  1.194 
389,3531,3,876,KGS,"4,472",5/16/2010,"2,05","4,65",  2.121 
413,30997,411,35,KGS,"58,097",1/14/2010,"19,66","59,90",  1.345 
324,17664,60,345,KGS,"7,839",4/9/2010,"3,14","7,09",  1.622 
318,8189,9,378,KGS,"13,221",1/2/2009,"6,43","16,93",  2.566 
326,19562,2,332,KGS,"8,697",2/28/2010,"3,58","8,09",  1.698 
328,8732,2,525,KGS,"7,865",8/13/2009,"3,66","8,27",  2.209 
401,28406,224,175,KGS,"15,041",3/13/2009,"5,94","16,09",  1.593 
409,31923,24,131,KGS,"26,013",7/25/2009,"11,41","30,40",  1.912 
328,31463,95,350,KGS,"6,24",9/20/2009,"2,22","6,86",  1.409 
328,32811,9,87,KGS,"14,742",3/27/2009,"2,82","10,80",  1.038 
326,15629,87,262,KGS,"15,08",6/14/2009,"6,93","16,63",  2.136 
326,22942,4,131,KGS,"14,3",4/8/2010,"4,52","10,85",  1.281 
328,14235,24,43,KGS,"37,128",12/3/2009,"9,98","25,55",  1.167 
389,26158,1124,175,KGS,"25,675",9/5/2010,"12,19","29,26",  2.360 
417,23905,104,350,KGS,"12,558",2/6/2010,"5,93","14,23",  2.320 
401,24596,1210,87,KGS,"182,884",2/8/2009,"101,71","204,20",  7.062 
324,37154,123,333,KGS,"8,723",5/14/2009,"3,60","9,80",  1.706 
324,12748,193,350,KGS,"8,905",1/21/2010,"3,78","9,54",  1.794 
318,30721,509,43,KGS,"104,585",4/9/2009,"49,65","112,40",  2.362 
427,8289,54,1946,KGS,"14,95",6/18/2010,"8,53","18,36",  12.490 
371,31391,411,43,KGS,"49,27",4/2/2009,"17,10","61,95",  1.383 
385,18351,102,525,KGS,"6,526",7/10/2009,"2,87","7,87",  1.922 
371,26601,93,674,KGS,"3,445",1/23/2010,"1,27","3,29",  1.467 
401,25155,60,815,KGS,"8,528",4/2/2009,"4,39","9,52",  3.373 
401,25155,60,815,KGS,"8,528",4/2/2009,"4,39","9,52",  3.373 
326,29700,2,262,KGS,"9,854",5/27/2010,"3,85","9,09",  1.574 
389,22534,60,87,KGS,"57,759",2/4/2010,"28,10","68,47",  2.580 
318,4630,24,131,KGS,"23,621",1/10/2010,"9,99","23,98",  1.786 
443,39098,1124,175,KGS,"25,818",10/9/2010,"12,26","29,43",  2.372 
328,16947,36,219,KGS,"15,496",9/12/2009,"6,78","16,27",  1.909 
377,27782,133,525,KGS,"6,11",2/27/2009,"2,62","6,64",  1.833 
324,20121,102,876,KGS,"4,914",2/15/2009,"2,31","5,85",  2.285 
326,6820,234,378,KGS,"13,546",2/1/2010,"6,61","20,53",  2.621 
402,23390,1479,525,KGS,"7,735",2/22/2009,"3,57","9,58",  2.184 
344,31925,90,771,KGS,"3,874",2/6/2009,"1,61","4,05",  1.742 
443,22661,133,175,KGS,"11,336",10/4/2010,"3,74","11,07",  1.330 
385,707,2,1577,KGS,"8,645",3/8/2010,"4,76","10,44",  6.127 
324,30939,102,306,KGS,"7,904",11/21/2009,"2,97","8,54",  1.509 
326,15711,4,262,KGS,"9,321",11/14/2009,"3,52","11,27",  1.519 
401,23527,1210,43,KGS,"197,86",6/25/2010,"104,46","212,14",  4.016 
335,28246,4,175,KGS,"14,17",10/26/2009,"5,40","12,21",  1.534 
377,2981,24,87,KGS,"25,545",1/27/2009,"9,12","25,93",  1.429 
401,24596,1209,438,KGS,"47,983",1/30/2009,"27,05","54,31",  9.167 
430,30211,135,438,KGS,"6,305",8/1/2010,"2,54","6,29",  1.651 
108,12321,203,61,KGS,"35,282",9/14/2009,"12,33","35,36",  1.400 
371,22348,93,2121,KGS,"2,834",1/23/2009,"1,42","3,56",  2.989 
371,22348,93,2121,KGS,"2,834",3/6/2009,"1,42","3,56",  2.989 
326,21589,6,350,KGS,"10,491",2/26/2010,"4,70","12,03",  2.026 
401,24580,60,262,KGS,"51,818",1/28/2010,"28,52","65,17",  6.104 
377,487,35,350,KGS,"9,386",1/5/2009,"4,05","8,57",  1.867 
324,26816,149,438,KGS,"5,525",9/13/2009,"2,08","3,85",  1.511 
344,31925,90,674,KGS,"3,874",3/23/2009,"1,52","3,80",  1.590 
324,28770,121,210,KGS,"9,542",8/2/2009,"3,16","7,15",  1.340 
385,26886,15,306,KGS,"11,596",3/8/2010,"5,14","14,10",  1.976 
324,25513,2,262,KGS,"10,257",4/25/2009,"4,07","9,09",  1.621 
326,22942,4,175,KGS,"11,96",2/6/2009,"4,09","9,15",  1.377 
371,27594,263,350,KGS,"15,171",11/29/2009,"7,45","20,45",  2.701 
389,698,235,87,KGS,"29,861",7/2/2010,"11,64","33,40",  1.585 
344,32804,104,350,KGS,"10,595",1/26/2009,"4,76","11,43",  2.042 
328,8936,6,876,KGS,"8,827",1/20/2009,"4,60","10,00",  3.700 
422,25134,1124,175,KGS,"22,75",2/6/2010,"10,43","25,04",  2.155 
443,32210,1509,1051,KGS,"4,979",9/24/2010,"2,44","4,93",  2.671 
425,32997,224,876,KGS,"11,726",3/14/2010,"6,31","13,83",  4.746 
328,31132,193,876,KGS,"6,63",1/24/2010,"3,31","7,69",  2.908 
318,9969,975,2419,KGS,"9,841",10/1/2009,"5,58","12,76",  10.319 
318,31953,1173,43,KGS,"124,696",8/20/2010,"61,34","160,17",  2.724 
324,15757,3,1753,KGS,"4,407",7/30/2010,"2,30","5,19",  3.698 
425,31612,6,87,KGS,"18,369",5/23/2010,"4,87","20,75",  1.175 
371,38454,73,525,KGS,"7,917",7/16/2010,"3,67","8,29",  2.228 
324,34435,223,350,KGS,"7,046",7/13/2009,"2,67","6,33",  1.532 
413,18351,102,438,KGS,"6,851",8/27/2009,"2,85","7,84",  1.753 
335,1856,90,2892,KGS,"2,6",2/7/2010,"1,35","3,30",  3.613 
328,8904,16,131,KGS,"11,206",7/12/2010,"2,64","6,66",  1.122 
328,14820,1529,1840,KGS,"8,892",3/12/2010,"4,95","10,64",  7.254 
326,6911,54,1946,KGS,"15,054",10/18/2010,"8,59","18,46",  12.580 
430,3774,235,43,KGS,"36,01",4/30/2010,"9,15","27,03",  1.155 
344,14676,41,1051,KGS,"9,503",5/17/2010,"5,10","12,68",  4.630 
324,30375,3,1051,KGS,"4,953",7/1/2010,"2,42","5,46",  2.661 
318,11732,411,131,KGS,"42,822",10/15/2010,"21,24","44,00",  2.827 
324,32964,35,350,KGS,"9,542",1/25/2009,"4,13","8,81",  1.893 
328,34674,12,701,KGS,"6,968",9/2/2010,"3,36","7,58",  2.529 
328,8936,6,525,KGS,"9,308",7/20/2009,"4,49","9,85",  2.530 
326,21091,6,175,KGS,"12,09",5/29/2009,"4,15","9,84",  1.389 
402,23390,1492,920,KGS,"3,744",7/12/2010,"1,64","4,45",  1.937 
319,25264,92,289,KGS,"4,94",2/14/2009,"1,11","3,33",  1.106 
427,8289,54,1946,KGS,"15,405",6/26/2010,"8,80","18,92",  12.862 
344,36484,132,262,KGS,"8,463",11/22/2009,"3,00","7,12",  1.432 
344,21745,261,350,KGS,"20,189",6/13/2010,"10,39","24,97",  3.429 
335,17963,60,271,KGS,"11,349",3/26/2009,"4,76","10,64",  1.786 
371,29918,513,1472,KGS,"4,212",11/1/2009,"2,12","5,31",  3.072 
371,29918,513,1472,KGS,"4,212",11/16/2009,"2,12","4,99",  3.072 
371,29918,513,1472,KGS,"4,212",12/3/2009,"2,12","4,99",  3.072 
371,29918,513,1472,KGS,"4,212",12/14/2009,"2,12","4,99",  3.072 
371,29918,513,1472,KGS,"4,212",1/2/2010,"2,12","4,99",  3.072 
371,29918,513,1472,KGS,"4,212",1/15/2010,"2,12","4,99",  3.072 
371,29918,513,1472,KGS,"4,212",4/12/2010,"2,12","4,99",  3.072 
371,29918,513,1472,KGS,"4,212",4/29/2010,"2,12","4,99",  3.072 
371,29918,513,1472,KGS,"4,212",5/14/2010,"2,12","4,99",  3.072 
371,29918,513,1472,KGS,"4,212",5/31/2010,"2,12","4,99",  3.072 
371,29918,513,1472,KGS,"4,212",6/14/2010,"2,12","4,99",  3.072 
371,29918,513,1472,KGS,"4,212",7/2/2010,"2,12","4,99",  3.072 
371,29918,513,1472,KGS,"4,212",7/16/2010,"2,12","4,99",  3.072 
371,29918,513,1472,KGS,"4,212",8/2/2010,"2,12","4,99",  3.072 
371,29918,513,1472,KGS,"4,212",8/16/2010,"2,12","4,99",  3.072 
425,4498,425,175,KGS,"16,822",6/19/2010,"6,93","14,77",  1.732 
328,26083,104,350,KGS,"11,765",3/14/2009,"5,44","12,91",  2.215 
401,24580,1288,43,KGS,"94,718",12/5/2009,"43,62","106,31",  2.197 
326,5171,123,350,KGS,"7,904",2/22/2009,"3,16","7,89",  1.660 
326,21439,90,1349,KGS,"2,574",1/23/2010,"1,13","3,02",  1.950 
319,27705,93,964,KGS,"2,99",11/22/2009,"1,22","3,16",  1.707 
319,27705,93,964,KGS,"2,99",12/18/2009,"1,22","3,16",  1.707 
371,1895,93,1928,KGS,"2,769",10/2/2010,"1,36","3,42",  2.719 
377,2981,24,87,KGS,"25,896",1/26/2009,"9,25","28,47",  1.448 
377,18430,345,43,KGS,"41,223",5/22/2009,"12,14","50,28",  1.251 
326,19562,2,332,KGS,"8,268",5/10/2009,"3,29","7,39",  1.651 
324,37154,123,333,KGS,"8,918",5/16/2009,"3,68","10,01",  1.744 
324,37154,123,333,KGS,"8,918",5/30/2009,"3,68","10,01",  1.744 
318,33252,54,175,KGS,"11,167",1/3/2009,"3,59","8,54",  1.326 
326,27041,159,219,KGS,"10,92",1/13/2009,"4,04","10,24",  1.506 
326,27041,159,219,KGS,"10,92",4/11/2009,"4,04","10,24",  1.506 
326,21589,6,350,KGS,"10,582",2/4/2010,"4,74","11,37",  2.046 
324,13957,4,350,KGS,"11,128",5/24/2009,"5,06","10,10",  2.125 
318,33252,54,175,KGS,"10,946",4/9/2009,"3,46","9,41",  1.310 
399,27092,235,350,KGS,"24,583",10/18/2009,"12,97","30,22",  4.064 
318,17374,2,524,KGS,"8,58",4/4/2010,"4,05","9,45",  2.373 
425,28206,90,674,KGS,"3,64",4/23/2010,"1,37","3,45",  1.532 
425,28206,90,674,KGS,"3,64",6/4/2010,"1,37","3,45",  1.532 
344,18989,90,4032,KGS,"2,054",7/24/2009,"1,08","2,75",  3.932 
326,21091,6,175,KGS,"12,727",12/17/2009,"4,50","9,11",  1.439 
397,9119,681,350,LT,"9,256",7/5/2010,"3,95","9,38",  1.856 
425,4484,69,701,KGS,"9,373",6/28/2010,"4,77","11,11",  3.228 
318,11732,411,131,KGS,"43,251",9/25/2010,"21,45","47,05",  2.856 
389,13073,2,788,KGS,"7,722",5/15/2010,"3,88","8,78",  3.028 
344,14070,93,578,KGS,"4,03",5/17/2010,"1,47","3,79",  1.482 
399,10194,90,674,KGS,"3,77",6/20/2009,"1,44","3,63",  1.570 
328,31463,224,350,KGS,"12,441",2/7/2009,"5,82","14,61",  2.317 
326,18694,779,953,KGS,"4,784",1/22/2010,"2,26","5,81",  2.401 
324,37154,123,333,KGS,"8,931",5/17/2009,"3,68","10,02",  1.748 
319,36252,76,262,KGS,"24,44",11/16/2009,"12,38","26,40",  3.160 
326,29320,2,525,KGS,"8,164",9/25/2009,"3,80","8,59",  2.289 
413,30960,254,376,KGS,"10,153",9/27/2009,"4,58","10,67",  2.096 
318,25612,263,87,KGS,"22,503",10/5/2009,"7,21","23,11",  1.330 
389,11764,135,438,KGS,"6,292",6/4/2009,"2,50","6,23",  1.659 
402,23390,266,525,KGS,"3,939",12/14/2009,"1,32","4,45",  1.376 
402,23390,1463,683,KGS,"4,134",7/4/2010,"1,66","4,93",  1.687 
389,5586,2,788,KGS,"7,124",8/28/2009,"3,52","7,95",  2.836 
328,37280,94,1,KGS,"1308,229",11/21/2009,"244,77","1491,33",  1.063 
344,26833,87,87,KGS,"24,115",3/26/2009,"8,15","17,72",  1.389 
389,23422,3,1840,KGS,"3,523",4/26/2009,"1,79","3,88",  3.194 
335,21267,95,131,KGS,"10,725",5/14/2009,"2,30","6,56",  1.104 
371,21613,14,920,KGS,"3,575",10/30/2009,"1,53","3,68",  1.880 
324,18119,235,87,KGS,"25,935",6/7/2010,"9,22","27,24",  1.455 
397,9119,681,350,LT,"9,399",8/7/2010,"4,03","9,54",  1.880 
318,11732,411,87,KGS,"40,274",2/27/2009,"17,65","38,70",  1.968 
371,26601,93,674,KGS,"3,51",4/23/2010,"1,28","3,33",  1.500 
371,26601,93,674,KGS,"3,51",7/31/2010,"1,28","3,33",  1.500 
344,36020,90,867,KGS,"2,795",10/8/2009,"1,04","2,77",  1.524 
344,32804,104,350,KGS,"10,842",1/12/2009,"4,88","11,70",  2.088 
377,29832,104,350,KGS,"11,024",1/11/2009,"4,98","11,83",  2.115 
344,21847,132,525,KGS,"6,799",11/23/2009,"3,00","7,21",  1.996 
328,6400,90,1928,KGS,"1,794",8/8/2009,"0,78","2,27",  1.950 
425,22661,12,911,KGS,"6,344",7/18/2010,"3,15","7,14",  2.906 
425,24404,2,262,KGS,"9,828",4/24/2010,"3,77","8,51",  1.587 
326,29320,2,525,KGS,"8,047",7/17/2009,"3,73","8,44",  2.266 
318,9969,4,876,KGS,"8,008",4/10/2010,"4,11","10,21",  3.415 
318,9969,4,876,KGS,"8,008",4/10/2010,"4,11","10,21",  3.415 
318,11732,411,87,KGS,"40,365",2/22/2009,"17,69","38,78",  1.973 
413,22661,87,43,KGS,"33,306",7/24/2009,"7,34","28,20",  1.117 
422,443,1124,175,KGS,"23,179",3/18/2010,"10,62","25,50",  2.197 
335,27635,90,192,KGS,"7,41",1/26/2009,"1,61","4,26",  1.113 
431,23032,93,771,KGS,"3,64",5/6/2010,"1,46","3,79",  1.683 
431,23032,93,771,KGS,"3,64",6/10/2010,"1,46","3,79",  1.683 
431,23032,93,771,KGS,"3,64",8/5/2010,"1,46","3,78",  1.683 
431,23032,93,771,KGS,"3,64",9/26/2010,"1,46","3,78",  1.683 
324,19274,194,438,KGS,"9,62",2/4/2010,"4,46","10,40",  2.262 
425,25863,102,876,KGS,"6,344",7/19/2010,"3,13","8,01",  2.816 
344,5690,149,350,KGS,"7,085",3/11/2010,"2,66","6,86",  1.549 
427,8289,54,1946,KGS,"15,483",7/19/2010,"8,84","19,00",  12.934 
389,27239,254,376,KGS,"10,842",2/21/2010,"4,97","11,60",  2.206 
326,10706,1360,298,KGS,"14,352",6/20/2009,"6,67","18,29",  2.289 
344,8493,93,578,KGS,"4,017",4/20/2009,"1,45","3,72",  1.484 
335,24979,123,350,KGS,"7,969",2/6/2009,"3,18","8,07",  1.677 
371,27083,14,613,KGS,"4,069",10/11/2009,"1,53","3,69",  1.555 
344,27552,102,525,KGS,"6,149",3/26/2009,"2,61","6,62",  1.858 
318,9969,3,1928,KGS,"3,952",8/9/2009,"2,05","4,50",  3.666 
328,8936,132,876,KGS,"5,772",1/11/2009,"2,79","6,62",  2.611 
402,23390,69,87,KGS,"16,757",9/23/2010,"3,78","10,65",  1.129 
389,27608,969,350,KGS,"12,116",7/12/2009,"5,62","13,47",  2.275 
326,24703,261,175,KGS,"21,281",2/22/2010,"9,50","22,77",  2.062 
318,16219,509,43,KGS,"100,1",2/28/2009,"46,57","112,20",  2.302 
47,17309,261,175,KGS,"23,231",6/27/2010,"10,64","25,55",  2.203 
318,11732,411,87,KGS,"40,573",2/6/2009,"17,78","38,97",  1.983 
328,14820,72,490,KGS,"13,78",8/14/2009,"7,02","17,46",  3.310 
344,33633,223,657,KGS,"5,473",3/7/2009,"2,41","5,42",  2.010 
324,34435,102,219,KGS,"10,231",8/2/2009,"3,60","9,67",  1.452 
344,24455,159,262,KGS,"10,816",5/21/2009,"4,34","10,98",  1.697 
319,8802,14,1840,KGS,"3,64",4/20/2009,"1,85","4,26",  3.288 
328,16947,36,219,KGS,"16,172",12/5/2009,"7,09","17,03",  1.989 
319,8802,14,3068,KGS,"3,094",11/26/2009,"1,65","3,85",  4.439 
319,8802,14,3068,KGS,"3,094",12/6/2009,"1,65","3,85",  4.439 
319,8802,14,3068,KGS,"3,094",12/19/2009,"1,65","3,85",  4.439 
